province,district,palika,sex,breakdown,sector,value
SUDURPASCHIM,Bajura,Budhinanda Municipality,,No Children,45 - 49,42.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,1 Child,Total ever married female,629.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,1 Child,15 - 19,80.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,1 Child,20 - 24,327.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,1 Child,25 - 29,101.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,1 Child,30 - 34,55.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,1 Child,35 - 39,37.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,1 Child,40 - 44,19.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,1 Child,45 - 49,10.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,2 Children,Total ever married female,889.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,2 Children,15 - 19,10.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,2 Children,20 - 24,219.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,2 Children,25 - 29,247.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,2 Children,30 - 34,159.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,2 Children,35 - 39,111.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,2 Children,40 - 44,81.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,2 Children,45 - 49,62.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,3 Children,Total ever married female,819.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,3 Children,15 - 19,2.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,3 Children,20 - 24,61.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,3 Children,25 - 29,143.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,3 Children,30 - 34,217.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,3 Children,35 - 39,198.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,3 Children,40 - 44,112.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,3 Children,45 - 49,86.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,4 Children,Total ever married female,550.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,4 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,4 Children,20 - 24,5.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,4 Children,25 - 29,64.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,4 Children,30 - 34,103.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,4 Children,35 - 39,142.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,4 Children,40 - 44,132.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,4 Children,45 - 49,104.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,5 Children,Total ever married female,289.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,5 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,5 Children,20 - 24,0.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,5 Children,25 - 29,14.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,5 Children,30 - 34,40.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,5 Children,35 - 39,78.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,5 Children,40 - 44,82.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,5 Children,45 - 49,75.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,6 Children,Total ever married female,113.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,6 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,6 Children,20 - 24,1.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,6 Children,25 - 29,1.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,6 Children,30 - 34,17.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,6 Children,35 - 39,37.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,6 Children,40 - 44,23.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,6 Children,45 - 49,34.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,7 Children,Total ever married female,68.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,7 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,7 Children,20 - 24,0.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,7 Children,25 - 29,1.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,7 Children,30 - 34,6.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,7 Children,35 - 39,15.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,7 Children,40 - 44,18.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,7 Children,45 - 49,28.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,8 Children,Total ever married female,33.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,8 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,8 Children,20 - 24,0.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,8 Children,25 - 29,0.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,8 Children,30 - 34,3.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,8 Children,35 - 39,10.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,8 Children,40 - 44,9.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,8 Children,45 - 49,11.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,9 & More Children,Total ever married female,17.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,9 & More Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,9 & More Children,20 - 24,0.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,9 & More Children,25 - 29,0.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,9 & More Children,30 - 34,1.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,9 & More Children,35 - 39,3.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,9 & More Children,40 - 44,4.0
SUDURPASCHIM,Bajura,Budhinanda Municipality,,9 & More Children,45 - 49,9.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,Total,Total ever married female,2255.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,Total,15 - 19,156.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,Total,20 - 24,460.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,Total,25 - 29,375.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,Total,30 - 34,338.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,Total,35 - 39,352.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,Total,40 - 44,304.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,Total,45 - 49,270.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,No Children,Total ever married female,276.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,No Children,15 - 19,96.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,No Children,20 - 24,93.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,No Children,25 - 29,29.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,No Children,30 - 34,10.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,No Children,35 - 39,11.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,No Children,40 - 44,14.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,No Children,45 - 49,23.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,1 Child,Total ever married female,321.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,1 Child,15 - 19,48.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,1 Child,20 - 24,158.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,1 Child,25 - 29,62.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,1 Child,30 - 34,26.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,1 Child,35 - 39,11.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,1 Child,40 - 44,9.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,1 Child,45 - 49,7.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,2 Children,Total ever married female,452.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,2 Children,15 - 19,12.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,2 Children,20 - 24,149.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,2 Children,25 - 29,116.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,2 Children,30 - 34,62.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,2 Children,35 - 39,54.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,2 Children,40 - 44,33.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,2 Children,45 - 49,26.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,3 Children,Total ever married female,449.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,3 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,3 Children,20 - 24,45.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,3 Children,25 - 29,101.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,3 Children,30 - 34,105.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,3 Children,35 - 39,90.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,3 Children,40 - 44,61.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,3 Children,45 - 49,47.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,4 Children,Total ever married female,352.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,4 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,4 Children,20 - 24,13.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,4 Children,25 - 29,49.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,4 Children,30 - 34,72.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,4 Children,35 - 39,87.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,4 Children,40 - 44,73.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,4 Children,45 - 49,58.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,5 Children,Total ever married female,200.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,5 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,5 Children,20 - 24,0.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,5 Children,25 - 29,12.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,5 Children,30 - 34,41.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,5 Children,35 - 39,50.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,5 Children,40 - 44,54.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,5 Children,45 - 49,43.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,6 Children,Total ever married female,114.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,6 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,6 Children,20 - 24,2.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,6 Children,25 - 29,5.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,6 Children,30 - 34,16.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,6 Children,35 - 39,27.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,6 Children,40 - 44,29.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,6 Children,45 - 49,35.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,7 Children,Total ever married female,53.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,7 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,7 Children,20 - 24,0.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,7 Children,25 - 29,1.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,7 Children,30 - 34,3.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,7 Children,35 - 39,18.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,7 Children,40 - 44,17.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,7 Children,45 - 49,14.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,8 Children,Total ever married female,18.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,8 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,8 Children,20 - 24,0.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,8 Children,25 - 29,0.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,8 Children,30 - 34,3.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,8 Children,35 - 39,3.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,8 Children,40 - 44,8.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,8 Children,45 - 49,4.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,9 & More Children,Total ever married female,20.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,9 & More Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,9 & More Children,20 - 24,0.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,9 & More Children,25 - 29,0.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,9 & More Children,30 - 34,0.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,9 & More Children,35 - 39,1.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,9 & More Children,40 - 44,6.0
SUDURPASCHIM,Bajura,Swamikartik Khapar Gaunpalika,,9 & More Children,45 - 49,13.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,Total,Total ever married female,1929.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,Total,15 - 19,128.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,Total,20 - 24,453.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,Total,25 - 29,366.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,Total,30 - 34,259.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,Total,35 - 39,272.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,Total,40 - 44,244.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,Total,45 - 49,207.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,No Children,Total ever married female,287.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,No Children,15 - 19,67.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,No Children,20 - 24,109.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,No Children,25 - 29,49.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,No Children,30 - 34,22.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,No Children,35 - 39,13.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,No Children,40 - 44,13.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,No Children,45 - 49,14.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,1 Child,Total ever married female,369.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,1 Child,15 - 19,59.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,1 Child,20 - 24,179.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,1 Child,25 - 29,70.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,1 Child,30 - 34,21.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,1 Child,35 - 39,17.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,1 Child,40 - 44,12.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,1 Child,45 - 49,11.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,2 Children,Total ever married female,414.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,2 Children,15 - 19,2.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,2 Children,20 - 24,125.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,2 Children,25 - 29,127.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,2 Children,30 - 34,66.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,2 Children,35 - 39,44.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,2 Children,40 - 44,27.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,2 Children,45 - 49,23.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,3 Children,Total ever married female,351.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,3 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,3 Children,20 - 24,32.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,3 Children,25 - 29,73.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,3 Children,30 - 34,74.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,3 Children,35 - 39,67.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,3 Children,40 - 44,56.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,3 Children,45 - 49,49.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,4 Children,Total ever married female,278.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,4 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,4 Children,20 - 24,7.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,4 Children,25 - 29,36.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,4 Children,30 - 34,52.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,4 Children,35 - 39,66.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,4 Children,40 - 44,65.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,4 Children,45 - 49,52.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,5 Children,Total ever married female,132.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,5 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,5 Children,20 - 24,1.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,5 Children,25 - 29,9.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,5 Children,30 - 34,14.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,5 Children,35 - 39,42.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,5 Children,40 - 44,35.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,5 Children,45 - 49,31.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,6 Children,Total ever married female,55.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,6 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,6 Children,20 - 24,0.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,6 Children,25 - 29,2.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,6 Children,30 - 34,5.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,6 Children,35 - 39,13.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,6 Children,40 - 44,21.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,6 Children,45 - 49,14.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,7 Children,Total ever married female,22.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,7 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,7 Children,20 - 24,0.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,7 Children,25 - 29,0.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,7 Children,30 - 34,3.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,7 Children,35 - 39,7.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,7 Children,40 - 44,7.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,7 Children,45 - 49,5.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,8 Children,Total ever married female,15.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,8 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,8 Children,20 - 24,0.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,8 Children,25 - 29,0.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,8 Children,30 - 34,2.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,8 Children,35 - 39,2.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,8 Children,40 - 44,4.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,8 Children,45 - 49,7.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,9 & More Children,Total ever married female,6.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,9 & More Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,9 & More Children,20 - 24,0.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,9 & More Children,25 - 29,0.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,9 & More Children,30 - 34,0.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,9 & More Children,35 - 39,1.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,9 & More Children,40 - 44,4.0
SUDURPASCHIM,Bajura,Jagannath Gaunpalika,,9 & More Children,45 - 49,1.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,Total,Total ever married female,3670.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,Total,15 - 19,157.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,Total,20 - 24,732.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,Total,25 - 29,671.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,Total,30 - 34,581.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,Total,35 - 39,651.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,Total,40 - 44,477.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,Total,45 - 49,401.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,No Children,Total ever married female,408.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,No Children,15 - 19,83.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,No Children,20 - 24,178.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,No Children,25 - 29,57.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,No Children,30 - 34,20.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,No Children,35 - 39,19.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,No Children,40 - 44,27.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,No Children,45 - 49,24.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,1 Child,Total ever married female,619.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,1 Child,15 - 19,67.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,1 Child,20 - 24,308.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,1 Child,25 - 29,128.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,1 Child,30 - 34,46.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,1 Child,35 - 39,34.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,1 Child,40 - 44,17.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,1 Child,45 - 49,19.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,2 Children,Total ever married female,970.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,2 Children,15 - 19,5.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,2 Children,20 - 24,202.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,2 Children,25 - 29,294.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,2 Children,30 - 34,183.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,2 Children,35 - 39,156.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,2 Children,40 - 44,73.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,2 Children,45 - 49,57.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,3 Children,Total ever married female,784.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,3 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,3 Children,20 - 24,39.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,3 Children,25 - 29,142.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,3 Children,30 - 34,183.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,3 Children,35 - 39,200.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,3 Children,40 - 44,134.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,3 Children,45 - 49,86.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,4 Children,Total ever married female,474.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,4 Children,15 - 19,2.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,4 Children,20 - 24,4.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,4 Children,25 - 29,36.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,4 Children,30 - 34,97.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,4 Children,35 - 39,138.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,4 Children,40 - 44,100.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,4 Children,45 - 49,97.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,5 Children,Total ever married female,229.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,5 Children,15 - 19,0.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,5 Children,20 - 24,1.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,5 Children,25 - 29,11.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,5 Children,30 - 34,41.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,5 Children,35 - 39,57.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,5 Children,40 - 44,63.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,5 Children,45 - 49,56.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,6 Children,Total ever married female,111.0
SUDURPASCHIM,Bajura,Badimalika Municipality,,6 Children,15 - 19,0.0
